Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
WormBase	WBGene00202053	T04C12.31	sequence	BX284605	
WormBase	WBGene00202054	F57B7.14	sequence	BX284605	
WormBase	WBGene00202055	ZK993.4	sequence	BX284601	
WormBase	WBGene00202056	R03A10.14	sequence	BX284606	
WormBase	WBGene00202057	C10G11.16	sequence	BX284601	
WormBase	WBGene00202058	F13H6.27	sequence	BX284605	
WormBase	WBGene00202059	C06G1.17	sequence	BX284606	
WormBase	WBGene00202060	F45B8.22	sequence	BX284606	
WormBase	WBGene00202061	F56D1.15	sequence	BX284602	
WormBase	WBGene00202062	F15A8.17	sequence	BX284606	
WormBase	WBGene00202063	W10C8.16	sequence	BX284601	
WormBase	WBGene00202064	C44B12.12	sequence	BX284604	
WormBase	WBGene00202065	K02B9.9	sequence	BX284606	
WormBase	WBGene00202066	F56F3.14	sequence	BX284603	
WormBase	WBGene00202067	T05B11.12	sequence	BX284605	
WormBase	WBGene00202068	F01E11.16	sequence	BX284606	
WormBase	WBGene00202069	T20G5.17	sequence	BX284603	
WormBase	WBGene00202070	R01H5.2	sequence	BX284606	
WormBase	WBGene00202071	T09D3.12	sequence	BX284605	
WormBase	WBGene00202072	ZK381.59	sequence	BX284604	
WormBase	WBGene00202073	Y105C5A.1280	sequence	BX284604	
WormBase	WBGene00202074	T28B11.25	sequence	BX284605	
WormBase	WBGene00202075	D1073.3	sequence	BX284606	
WormBase	WBGene00202076	K04A8.17	sequence	BX284605	
WormBase	WBGene00202077	F46B6.17	sequence	BX284605	
WormBase	WBGene00202078	F38G1.5	sequence	BX284606	
WormBase	WBGene00202079	F38E11.25	sequence	BX284604	
WormBase	WBGene00202080	C10F3.16	sequence	BX284605	
WormBase	WBGene00202081	F08C6.17	sequence	BX284606	
WormBase	WBGene00202082	F55C12.16	sequence	BX284602	
WormBase	WBGene00202083	F54F3.6	sequence	BX284605	
WormBase	WBGene00202084	C51E3.11	sequence	BX284605	
WormBase	WBGene00202085	F15C11.7	sequence	BX284601	
WormBase	WBGene00202086	F45E10.3	sequence	BX284602	
WormBase	WBGene00202087	K04G2.15	sequence	BX284601	
WormBase	WBGene00202088	C05D12.11	sequence	BX284602	
WormBase	WBGene00202089	T01G1.7	sequence	BX284604	
WormBase	WBGene00202090	F59C12.11	sequence	BX284606	
WormBase	WBGene00202091	K08A8.29	sequence	BX284606	
WormBase	WBGene00202092	F53B1.16	sequence	BX284606	
WormBase	WBGene00202093	ZC123.11	sequence	BX284601	
WormBase	WBGene00202094	Y75B8A.59	sequence	BX284603	
WormBase	WBGene00202095	K02A4.14	sequence	BX284606	
WormBase	WBGene00202096	Y66A7AL.9	sequence	BX284603	
WormBase	WBGene00202097	C05B10.20	sequence	BX284604	
WormBase	WBGene00202098	C29F4.7	sequence	BX284604	
WormBase	WBGene00202099	C02E7.17	sequence	BX284605	
WormBase	WBGene00202100	K02A4.15	sequence	BX284606	
WormBase	WBGene00202101	Y39A3CR.10	sequence	BX284603	
WormBase	WBGene00202102	D1053.7	sequence	BX284606	
WormBase	WBGene00202103	F22B3.20	sequence	BX284604	
WormBase	WBGene00202104	ZK563.11	sequence	BX284606	
WormBase	WBGene00202105	F55C12.17	sequence	BX284602	
WormBase	WBGene00202106	C09B7.12	sequence	BX284606	
WormBase	WBGene00202107	F44B9.11	sequence	BX284603	
WormBase	WBGene00202108	F23B12.10	sequence	BX284605	
WormBase	WBGene00202109	F59B10.10	sequence	BX284602	
WormBase	WBGene00202110	M01D7.10	sequence	BX284601	
WormBase	WBGene00202111	C31G12.16	sequence	BX284605	
WormBase	WBGene00202112	T27B1.8	sequence	BX284606	
WormBase	WBGene00202113	B0457.18	sequence	BX284602	
WormBase	WBGene00202114	R07G3.15	sequence	BX284602	
WormBase	WBGene00202115	F34H10.8	sequence	BX284606	
WormBase	WBGene00202116	C50E10.15	sequence	BX284602	
WormBase	WBGene00202117	Y92C3A.9	sequence	BX284603	
WormBase	WBGene00202118	K02A2.10	sequence	BX284602	
WormBase	WBGene00202119	K06G5.10	sequence	BX284606	
WormBase	WBGene00202120	C43H6.11	sequence	BX284606	
WormBase	WBGene00202121	C10G6.53	sequence	BX284604	
WormBase	WBGene00202122	F29G9.17	sequence	BX284605	
WormBase	WBGene00202123	K08E7.13	sequence	BX284604	
WormBase	WBGene00202124	F22E12.13	sequence	BX284605	
WormBase	WBGene00202125	T09A5.21	sequence	BX284602	
WormBase	WBGene00202126	Y51H7C.38	sequence	BX284602	
WormBase	WBGene00202127	C47G2.21	sequence	BX284602	
WormBase	WBGene00202128	F32H5.8	sequence	BX284605	
WormBase	WBGene00202129	C09G5.12	sequence	BX284602	
WormBase	WBGene00202130	C31H5.9	sequence	BX284601	
WormBase	WBGene00202131	T06E4.19	sequence	BX284605	
WormBase	WBGene00202132	C16B8.13	sequence	BX284606	
WormBase	WBGene00202133	C51E3.12	sequence	BX284605	
WormBase	WBGene00202134	C11E4.16	sequence	BX284606	
WormBase	WBGene00202135	B0563.17	sequence	BX284606	
WormBase	WBGene00202136	F25D7.11	sequence	BX284601	
WormBase	WBGene00202137	Y54E10A.28	sequence	BX284601	
WormBase	WBGene00202138	C50E10.16	sequence	BX284602	
WormBase	WBGene00202139	C24H12.15	sequence	BX284602	
WormBase	WBGene00202140	F47C8.8	sequence	BX284606	
WormBase	WBGene00202141	R06B10.8	sequence	BX284603	
WormBase	WBGene00202142	C36F7.24	sequence	BX284601	
WormBase	WBGene00202143	Y38A10A.10	sequence	BX284605	
WormBase	WBGene00202144	C24A1.7	sequence	BX284603	
WormBase	WBGene00202145	W02B8.13	sequence	BX284602	
WormBase	WBGene00202146	F48B9.12	sequence	BX284606	
WormBase	WBGene00202147	F41C6.14	sequence	BX284606	
WormBase	WBGene00202148	F32B5.16	sequence	BX284601	
WormBase	WBGene00202149	F10E9.22	sequence	BX284603	
WormBase	WBGene00202150	F33C8.9	sequence	BX284606	
WormBase	WBGene00202151	W05E10.21	sequence	BX284605	
WormBase	WBGene00202152	C31H5.10	sequence	BX284601	
WormBase	WBGene00202153	F39B1.5	sequence	BX284606	
WormBase	WBGene00202154	K07C6.17	sequence	BX284605	
WormBase	WBGene00202155	C36F7.25	sequence	BX284601	
WormBase	WBGene00202156	C34G6.13	sequence	BX284601	
WormBase	WBGene00202157	EGAP3.4	sequence	BX284606	
WormBase	WBGene00202158	R10E12.11	sequence	BX284603	
WormBase	WBGene00202159	K03H9.15	sequence	BX284602	
WormBase	WBGene00202160	K08A8.30	sequence	BX284606	
WormBase	WBGene00202161	C04E6.14	sequence	BX284605	
WormBase	WBGene00202162	Y53H1C.11	sequence	BX284601	
WormBase	WBGene00202163	F44A2.12	sequence	BX284605	
WormBase	WBGene00202164	F47F6.14	sequence	BX284602	
WormBase	WBGene00202165	R05G9.4	sequence	BX284602	
WormBase	WBGene00202166	B0350.82	sequence	BX284604	
WormBase	WBGene00202167	T21B6.17	sequence	BX284606	
WormBase	WBGene00202168	F43C9.9	sequence	BX284606	
WormBase	WBGene00202169	F28F5.17	sequence	BX284603	
WormBase	WBGene00202170	C31H5.11	sequence	BX284601	
WormBase	WBGene00202171	F20B10.12	sequence	BX284604	
WormBase	WBGene00202172	T06F4.20	sequence	BX284606	
WormBase	WBGene00202173	F53B6.11	sequence	BX284601	
WormBase	WBGene00202174	C10A4.12	sequence	BX284606	
WormBase	WBGene00202175	F11A6.14	sequence	BX284601	
WormBase	WBGene00202176	H08J11.13	sequence	BX284606	
WormBase	WBGene00202177	VC5.17	sequence	BX284605	
WormBase	WBGene00202178	F38A6.9	sequence	BX284605	
WormBase	WBGene00202179	Y57G11C.1141	sequence	BX284604	
WormBase	WBGene00202180	B0350.83	sequence	BX284604	
WormBase	WBGene00202181	C17H11.10	sequence	BX284606	
WormBase	WBGene00202182	F40F11.5	sequence	BX284604	
WormBase	WBGene00202183	C34E11.19	sequence	BX284606	
WormBase	WBGene00202184	C11D2.101	sequence	BX284604	
WormBase	WBGene00202185	F41E7.18	sequence	BX284606	
WormBase	WBGene00202186	C10F3.17	sequence	BX284605	
WormBase	WBGene00202187	M01E10.5	sequence	BX284603	
WormBase	WBGene00202188	F45F2.16	sequence	BX284605	
WormBase	WBGene00202189	Y67D2.10	sequence	BX284603	
WormBase	WBGene00202190	C33D12.16	sequence	BX284606	
WormBase	WBGene00202191	C28G1.9	sequence	BX284606	
WormBase	WBGene00202192	C23H4.13	sequence	BX284606	
WormBase	WBGene00202193	Y51H7C.39	sequence	BX284602	
WormBase	WBGene00202194	R13A5.16	sequence	BX284603	
WormBase	WBGene00202195	T27D1.4	sequence	BX284603	
WormBase	WBGene00202196	C09D8.14	sequence	BX284602	
WormBase	WBGene00202197	F43E12.8	sequence	BX284606	
WormBase	WBGene00202198	C04C11.22	sequence	BX284606	
WormBase	WBGene00202199	F38B6.23	sequence	BX284606	
WormBase	WBGene00202200	F47F2.10	sequence	BX284606	
WormBase	WBGene00202201	K03B8.23	sequence	BX284605	
WormBase	WBGene00202202	Y48C3A.24	sequence	BX284602	
WormBase	WBGene00202203	C54E4.10	sequence	BX284604	
WormBase	WBGene00202204	K06A4.14	sequence	BX284605	
WormBase	WBGene00202205	W04G3.15	sequence	BX284606	
WormBase	WBGene00202206	C03B1.16	sequence	BX284606	
WormBase	WBGene00202207	F26F2.12	sequence	BX284605	
WormBase	WBGene00202208	Y113G7A.21	sequence	BX284605	
WormBase	WBGene00202209	Y41D4B.31	sequence	BX284604	
WormBase	WBGene00202210	Y39G8C.13	sequence	BX284602	
WormBase	WBGene00202211	T22B7.21	sequence	BX284606	
WormBase	WBGene00202212	C09D8.15	sequence	BX284602	
WormBase	WBGene00202213	K08A2.16	sequence	BX284602	
WormBase	WBGene00202214	R07B1.23	sequence	BX284606	
WormBase	WBGene00202215	F35D2.17	sequence	BX284602	
WormBase	WBGene00202216	Y55F3BR.18	sequence	BX284604	
WormBase	WBGene00202217	F38B6.24	sequence	BX284606	
WormBase	WBGene00202218	M60.14	sequence	BX284606	
WormBase	WBGene00202219	Y39A1B.9	sequence	BX284603	
WormBase	WBGene00202220	F45G2.13	sequence	BX284603	
WormBase	WBGene00202221	T01B10.14	sequence	BX284606	
WormBase	WBGene00202222	F58F12.11	sequence	BX284602	
WormBase	WBGene00202223	K10G6.8	sequence	BX284602	
WormBase	WBGene00202224	R05C11.5	sequence	BX284604	
WormBase	WBGene00202225	C40C9.16	sequence	BX284606	
WormBase	WBGene00202226	C05A9.10	sequence	BX284606	
WormBase	WBGene00202227	C03H12.3	sequence	BX284606	
WormBase	WBGene00202228	B0454.25	sequence	BX284602	
WormBase	WBGene00202229	F57G4.15	sequence	BX284605	
WormBase	WBGene00202230	K02F2.10	sequence	BX284601	
WormBase	WBGene00202231	B0457.19	sequence	BX284602	
WormBase	WBGene00202232	C46C2.11	sequence	BX284604	
WormBase	WBGene00202233	F55D12.9	sequence	BX284601	
WormBase	WBGene00202234	F36H12.66	sequence	BX284604	
WormBase	WBGene00202235	T25D10.10	sequence	BX284602	
WormBase	WBGene00202236	W04G3.16	sequence	BX284606	
WormBase	WBGene00202237	C16C2.10	sequence	BX284601	
WormBase	WBGene00202238	C45G3.6	sequence	BX284601	
WormBase	WBGene00202239	Y37E11B.14	sequence	BX284604	
WormBase	WBGene00202240	F09G2.13	sequence	BX284605	
WormBase	WBGene00202241	F54B11.14	sequence	BX284606	
WormBase	WBGene00202242	T23C6.6	sequence	BX284606	
WormBase	WBGene00202243	C14H10.6	sequence	BX284606	
WormBase	WBGene00202244	ZC64.16	sequence	BX284606	
WormBase	WBGene00202245	K10D6.25	sequence	BX284605	
WormBase	WBGene00202246	T24D8.16	sequence	BX284606	
WormBase	WBGene00202247	F46E10.17	sequence	BX284605	
WormBase	WBGene00202248	C47A10.15	sequence	BX284605	
WormBase	WBGene00202249	F23B12.11	sequence	BX284605	
WormBase	WBGene00202250	R13A1.17	sequence	BX284604	
WormBase	WBGene00202251	C52G5.12	sequence	BX284606	
WormBase	WBGene00202252	Y69H2.25	sequence	BX284605	
WormBase	WBGene00202253	Y43H11AL.8	sequence	BX284602	
WormBase	WBGene00202254	ZK381.60	sequence	BX284604	
WormBase	WBGene00202255	F36D1.22	sequence	BX284601	
WormBase	WBGene00202256	ZK863.12	sequence	BX284605	
WormBase	WBGene00202257	C02C6.12	sequence	BX284606	
WormBase	WBGene00202258	F19D8.8	sequence	BX284606	
WormBase	WBGene00202259	ZK973.25	sequence	BX284601	
WormBase	WBGene00202260	H01G02.14	sequence	BX284604	
WormBase	WBGene00202261	F52E1.16	sequence	BX284605	
WormBase	WBGene00202262	T12C9.10	sequence	BX284602	
WormBase	WBGene00202263	C01F4.9	sequence	BX284601	
WormBase	WBGene00202264	ZK617.24	sequence	BX284604	
WormBase	WBGene00202265	F49E10.25	sequence	BX284606	
WormBase	WBGene00202266	C29E6.17	sequence	BX284604	
WormBase	WBGene00202267	C16E9.28	sequence	BX284606	
WormBase	WBGene00202268	F11D5.32	sequence	BX284606	
WormBase	WBGene00202269	F23H12.20	sequence	BX284605	
WormBase	WBGene00202270	T03F7.15	sequence	BX284605	
WormBase	WBGene00202271	W02G9.9	sequence	BX284605	
WormBase	WBGene00202272	F28E10.15	sequence	BX284604	
WormBase	WBGene00202273	C46C2.12	sequence	BX284604	
WormBase	WBGene00202274	T11F9.29	sequence	BX284605	
WormBase	WBGene00202275	K07E12.8	sequence	BX284603	
WormBase	WBGene00202276	F40F4.10	sequence	BX284606	
WormBase	WBGene00202277	Y37F4.14	sequence	BX284601	
WormBase	WBGene00202278	T18D3.14	sequence	BX284606	
WormBase	WBGene00202279	T02E9.27	sequence	BX284605	
WormBase	WBGene00202280	Y108G3AL.9	sequence	BX284605	
WormBase	WBGene00202281	ZK792.11	sequence	BX284604	
WormBase	WBGene00202282	K09A9.11	sequence	BX284606	
WormBase	WBGene00202283	T06H11.21	sequence	BX284606	
WormBase	WBGene00202284	T28A11.24	sequence	BX284605	
WormBase	WBGene00202285	T04C4.2	sequence	BX284604	
WormBase	WBGene00202286	F12A10.12	sequence	BX284602	
WormBase	WBGene00202287	F49E10.26	sequence	BX284606	
WormBase	WBGene00202288	W03C9.11	sequence	BX284602	
WormBase	WBGene00202289	F52B10.22	sequence	BX284606	
WormBase	WBGene00202290	ZC53.21	sequence	BX284606	
WormBase	WBGene00202291	C32A9.6	sequence	BX284606	
WormBase	WBGene00202292	C25F6.28	sequence	BX284606	
WormBase	WBGene00202293	R02D5.23	sequence	BX284605	
WormBase	WBGene00202294	C54G7.16	sequence	BX284606	
WormBase	WBGene00202295	F37D6.12	sequence	BX284601	
WormBase	WBGene00202296	F47F6.15	sequence	BX284602	
WormBase	WBGene00202297	C50B8.8	sequence	BX284605	
WormBase	WBGene00202298	Y49E10.35	sequence	BX284603	
WormBase	WBGene00202299	F37A4.10	sequence	BX284603	
WormBase	WBGene00202300	C01G6.13	sequence	BX284602	
WormBase	WBGene00202301	F35G2.21	sequence	BX284604	
WormBase	WBGene00202302	C25F6.29	sequence	BX284606	
WormBase	WBGene00202303	W07G1.22	sequence	BX284602	
WormBase	WBGene00202304	F31F6.16	sequence	BX284606	
WormBase	WBGene00202305	C40H1.13	sequence	BX284603	
WormBase	WBGene00202306	K04B12.8	sequence	BX284602	
WormBase	WBGene00202307	ZK643.13	sequence	BX284603	
WormBase	WBGene00202308	M70.13	sequence	BX284604	
WormBase	WBGene00202309	Y40H7A.309	sequence	BX284604	
WormBase	WBGene00202310	T02E9.28	sequence	BX284605	
WormBase	WBGene00202311	R10E12.12	sequence	BX284603	
WormBase	WBGene00202312	F59E12.14	sequence	BX284602	
WormBase	WBGene00202313	BE10.7	sequence	BX284603	
WormBase	WBGene00202314	C06E4.21	sequence	BX284604	
WormBase	WBGene00202315	F29F11.19	sequence	BX284605	
WormBase	WBGene00202316	K02G10.14	sequence	BX284606	
WormBase	WBGene00202317	B0350.84	sequence	BX284604	
WormBase	WBGene00202318	ZK381.61	sequence	BX284604	
WormBase	WBGene00202319	C36F7.26	sequence	BX284601	
WormBase	WBGene00202320	K01A6.21	sequence	BX284604	
WormBase	WBGene00202321	K01A11.8	sequence	BX284603	
WormBase	WBGene00202322	T23G5.11	sequence	BX284603	
WormBase	WBGene00202323	Y82E9BR.30	sequence	BX284603	
WormBase	WBGene00202324	Y57G7A.13	sequence	BX284602	
WormBase	WBGene00202325	C18C4.16	sequence	BX284605	
WormBase	WBGene00202326	F43B10.5	sequence	BX284606	
WormBase	WBGene00202327	R03H4.11	sequence	BX284605	
WormBase	WBGene00202328	T04F8.15	sequence	BX284606	
WormBase	WBGene00202329	C05C9.14	sequence	BX284606	
WormBase	WBGene00202330	C26B9.10	sequence	BX284606	
WormBase	WBGene00202331	C27A12.12	sequence	BX284601	
WormBase	WBGene00202332	C05B10.21	sequence	BX284604	
WormBase	WBGene00202333	Y15E3A.15	sequence	BX284606	
WormBase	WBGene00202334	C29E4.18	sequence	BX284603	
WormBase	WBGene00202335	K11G9.14	sequence	BX284605	
WormBase	WBGene00202336	F55C12.18	sequence	BX284602	
WormBase	WBGene00202337	F35A5.14	sequence	BX284606	
WormBase	WBGene00202338	F22B3.21	sequence	BX284604	
WormBase	WBGene00202339	T05B11.13	sequence	BX284605	
WormBase	WBGene00202340	C54D2.18	sequence	BX284606	
WormBase	WBGene00202341	ZK783.8	sequence	BX284603	
WormBase	WBGene00202342	ZK617.25	sequence	BX284604	
WormBase	WBGene00202343	F39D8.7	sequence	BX284606	
WormBase	WBGene00202344	Y59A8B.38	sequence	BX284605	
WormBase	WBGene00202345	F11D5.33	sequence	BX284606	
WormBase	WBGene00202346	Y105E8B.14	sequence	BX284601	
WormBase	WBGene00202347	T01H10.10	sequence	BX284606	
WormBase	WBGene00202348	K02E2.16	sequence	BX284605	
WormBase	WBGene00202349	T01A4.6	sequence	BX284601	
WormBase	WBGene00202350	F01G12.17	sequence	BX284606	
WormBase	WBGene00202351	K06C4.26	sequence	BX284605	
WormBase	WBGene00202352	T19D7.11	sequence	BX284606	
WormBase	WBGene00202353	C18H9.11	sequence	BX284602	
WormBase	WBGene00202354	Y46E12A.12	sequence	BX284603	
WormBase	WBGene00202355	M176.15	sequence	BX284602	
WormBase	WBGene00202356	F07A11.14	sequence	BX284602	
WormBase	WBGene00202357	F12D9.18	sequence	BX284606	
WormBase	WBGene00202358	C09H10.18	sequence	BX284602	
WormBase	WBGene00202359	Y95B8A.17	sequence	BX284601	
WormBase	WBGene00202360	C28F5.8	sequence	BX284602	
WormBase	WBGene00202361	ZK596.5	sequence	BX284604	
WormBase	WBGene00202362	Y51H7C.40	sequence	BX284602	
WormBase	WBGene00202363	ZK262.18	sequence	BX284605	
WormBase	WBGene00202364	T24A11.11	sequence	BX284603	
WormBase	WBGene00202365	F21C3.10	sequence	BX284601	
WormBase	WBGene00202366	K01D12.19	sequence	BX284605	
WormBase	WBGene00202367	R11E3.17	sequence	BX284604	
WormBase	WBGene00202368	D1081.18	sequence	BX284601	
WormBase	WBGene00202369	F28D9.5	sequence	BX284601	
WormBase	WBGene00202370	ZK377.13	sequence	BX284606	
WormBase	WBGene00202371	F28D1.22	sequence	BX284604	
WormBase	WBGene00202372	Y105C5B.1417	sequence	BX284604	
WormBase	WBGene00202373	C01F1.8	sequence	BX284602	
WormBase	WBGene00202374	T01C8.11	sequence	BX284606	
WormBase	WBGene00202375	R05G6.19	sequence	BX284604	
WormBase	WBGene00202376	F28F9.16	sequence	BX284604	
WormBase	WBGene00202377	C14F11.33	sequence	BX284606	
WormBase	WBGene00202378	F37B12.14	sequence	BX284602	
WormBase	WBGene00202379	C54G7.17	sequence	BX284606	
WormBase	WBGene00202380	F13C5.10	sequence	BX284606	
WormBase	WBGene00202381	C08E8.14	sequence	BX284605	
WormBase	WBGene00202382	F02C12.10	sequence	BX284606	
WormBase	WBGene00202383	R153.9	sequence	BX284602	
WormBase	WBGene00202384	Y53C10A.23	sequence	BX284601	
WormBase	WBGene00202385	Y73B6BL.287	sequence	BX284604	
WormBase	WBGene00202386	C52B9.18	sequence	BX284606	
WormBase	WBGene00202387	T02E9.29	sequence	BX284605	
WormBase	WBGene00202388	C05A9.11	sequence	BX284606	
WormBase	WBGene00202389	Y47D3B.24	sequence	BX284603	
WormBase	WBGene00202390	C31H1.98	sequence	BX284604	
WormBase	WBGene00202391	C34H3.23	sequence	BX284606	
WormBase	WBGene00202392	cTel79B.2	sequence	BX284604	
WormBase	WBGene00202393	R11B5.12	sequence	BX284606	
WormBase	WBGene00202394	T10B9.13	sequence	BX284602	
WormBase	WBGene00202395	B0034.17	sequence	BX284602	
WormBase	WBGene00202396	Y22D7AL.19	sequence	BX284603	
WormBase	WBGene00202397	ZK377.14	sequence	BX284606	
WormBase	WBGene00202398	R09E10.16	sequence	BX284604	
WormBase	WBGene00202399	T22E6.1	sequence	BX284606	
WormBase	WBGene00202400	C27D6.14	sequence	BX284602	
WormBase	WBGene00202401	F53B3.12	sequence	BX284606	
WormBase	WBGene00202402	Y69H2.26	sequence	BX284605	
WormBase	WBGene00202403	Y67D8C.21	sequence	BX284604	
WormBase	WBGene00202404	T19D2.11	sequence	BX284606	
WormBase	WBGene00202405	C10G11.17	sequence	BX284601	
WormBase	WBGene00202406	C07A12.16	sequence	BX284606	
WormBase	WBGene00202407	M02F4.12	sequence	BX284606	
WormBase	WBGene00202408	Y23H5B.13	sequence	BX284601	
WormBase	WBGene00202409	B0273.114	sequence	BX284604	
WormBase	WBGene00202410	F54F12.5	sequence	BX284603	
WormBase	WBGene00202411	F11D5.34	sequence	BX284606	
WormBase	WBGene00202412	Y54G2A.71	sequence	BX284604	
WormBase	WBGene00202413	R05H11.5	sequence	BX284603	
WormBase	WBGene00202414	F10C1.20	sequence	BX284602	
WormBase	WBGene00202415	F42A9.15	sequence	BX284604	
WormBase	WBGene00202416	Y16B4A.4	sequence	BX284606	
WormBase	WBGene00202417	E01H11.6	sequence	BX284606	
WormBase	WBGene00202418	F41D9.15	sequence	BX284606	
WormBase	WBGene00202419	C02F4.11	sequence	BX284604	
WormBase	WBGene00202420	F53B6.12	sequence	BX284601	
WormBase	WBGene00202421	C14F11.34	sequence	BX284606	
WormBase	WBGene00202422	K08B4.43	sequence	BX284604	
WormBase	WBGene00202423	ZK867.23	sequence	BX284606	
WormBase	WBGene00202424	T14E8.7	sequence	BX284606	
WormBase	WBGene00202425	T24D8.17	sequence	BX284606	
WormBase	WBGene00202426	C36C9.9	sequence	BX284606	
WormBase	WBGene00202427	T11F9.30	sequence	BX284605	
WormBase	WBGene00202428	E01F3.3	sequence	BX284602	
WormBase	WBGene00202429	C16E9.29	sequence	BX284606	
WormBase	WBGene00202430	C47G2.22	sequence	BX284602	
WormBase	WBGene00202431	F29C4.12	sequence	BX284604	
WormBase	WBGene00202432	Y41C4A.28	sequence	BX284603	
WormBase	WBGene00202433	K11E4.11	sequence	BX284606	
WormBase	WBGene00202434	K03C7.15	sequence	BX284606	
WormBase	WBGene00202435	Y51A2D.38	sequence	BX284605	
WormBase	WBGene00202436	T21H3.10	sequence	BX284605	
WormBase	WBGene00202437	Y15E3A.16	sequence	BX284606	
WormBase	WBGene00202438	Y51H7D.2	sequence	BX284602	
WormBase	WBGene00202439	F46B6.18	sequence	BX284605	
WormBase	WBGene00202440	C32A3.7	sequence	BX284603	
WormBase	WBGene00202441	F35C12.6	sequence	BX284601	
WormBase	WBGene00202442	R05G6.20	sequence	BX284604	
WormBase	WBGene00202443	C13G3.11	sequence	BX284605	
WormBase	WBGene00202444	Y65B4BR.11	sequence	BX284601	
WormBase	WBGene00202445	K11D9.8	sequence	BX284603	
WormBase	WBGene00202446	F25F2.6	sequence	BX284603	
WormBase	WBGene00202447	T27B1.9	sequence	BX284606	
WormBase	WBGene00202448	C02D4.16	sequence	BX284606	
WormBase	WBGene00202449	C10H11.14	sequence	BX284601	
WormBase	WBGene00202450	F42D1.14	sequence	BX284606	
WormBase	WBGene00202451	ZC64.17	sequence	BX284606	
WormBase	WBGene00202452	C32E12.8	sequence	BX284601	
WormBase	WBGene00202453	C30C11.13	sequence	BX284603	
WormBase	WBGene00202454	Y40C7B.10	sequence	BX284606	
WormBase	WBGene00202455	Y25C1A.15	sequence	BX284602	
WormBase	WBGene00202456	C11E4.17	sequence	BX284606	
WormBase	WBGene00202457	F02E8.12	sequence	BX284606	
WormBase	WBGene00202458	C33D12.17	sequence	BX284606	
WormBase	WBGene00202459	T09B9.9	sequence	BX284606	
WormBase	WBGene00202460	K08A8.31	sequence	BX284606	
WormBase	WBGene00202461	F47E1.16	sequence	BX284606	
WormBase	WBGene00202462	F56F11.7	sequence	BX284603	
WormBase	WBGene00202463	F28A12.8	sequence	BX284605	
WormBase	WBGene00202464	C07A12.17	sequence	BX284606	
WormBase	WBGene00202465	W01A11.20	sequence	BX284605	
WormBase	WBGene00202466	C08E8.15	sequence	BX284605	
WormBase	WBGene00202467	C06A8.17	sequence	BX284602	
WormBase	WBGene00202468	F26A10.27	sequence	BX284606	
WormBase	WBGene00202469	DY3.12	sequence	BX284601	
WormBase	WBGene00202470	R08B4.15	sequence	BX284606	
WormBase	WBGene00202471	B0198.10	sequence	BX284606	
WormBase	WBGene00202472	F57G12.15	sequence	BX284606	
WormBase	WBGene00202473	F25F6.4	sequence	BX284606	
WormBase	WBGene00202474	C43D7.19	sequence	BX284605	
WormBase	WBGene00202475	C33F10.24	sequence	BX284602	
WormBase	WBGene00202476	C08F8.14	sequence	BX284604	
WormBase	WBGene00202477	F35C11.13	sequence	BX284602	
WormBase	WBGene00202478	ZK930.13	sequence	BX284602	
WormBase	WBGene00202479	R05F9.15	sequence	BX284602	
WormBase	WBGene00202480	ZK829.13	sequence	BX284604	
WormBase	WBGene00202481	C05E11.18	sequence	BX284606	
WormBase	WBGene00202482	F11D5.35	sequence	BX284606	
WormBase	WBGene00202483	F26G1.14	sequence	BX284602	
WormBase	WBGene00202484	C45B2.19	sequence	BX284606	
WormBase	WBGene00202485	F31B9.6	sequence	BX284606	
WormBase	WBGene00202486	K03A11.9	sequence	BX284606	
WormBase	WBGene00202487	T23F11.10	sequence	BX284603	
WormBase	WBGene00202488	ZC190.16	sequence	BX284605	
WormBase	WBGene00202489	R06C1.14	sequence	BX284601	
WormBase	WBGene00202490	F28A12.9	sequence	BX284605	
WormBase	WBGene00202491	F55B11.132	sequence	BX284604	
WormBase	WBGene00202492	T15B7.19	sequence	BX284605	
WormBase	WBGene00202493	T06F4.21	sequence	BX284606	
WormBase	WBGene00202494	F53G12.17	sequence	BX284601	
WormBase	WBGene00202495	T26H5.11	coding	CBX53339	BX284605
WormBase	WBGene00202496	R02F11.9	coding	CCD67015	BX284605
WormBase	WBGene00202497	R02F11.10	coding	CCD67016	BX284605
WormBase	WBGene00202498	Y60C6A.2	coding	CCD65239	BX284605
WormBase	WBGene00202499	B0507.15	sequence	BX284605	
WormBase	WBGene00202500	K09H11.15	coding	CCD67882	BX284605
WormBase	WBGene00202501	Y57E12B.10	coding	CCD72910	BX284605
WormBase	WBGene00202502	F41B5.12b	coding	CUR30026	BX284605
WormBase	WBGene00202502	F41B5.12a	coding	CCD70994	BX284605
WormBase	WBGene00202504	Y32B12B.8	coding	CBX53345	BX284605
WormBase	WBGene00202511	F07C3.16	coding	CCD68938	BX284605
WormBase	WBGene00202512	C25E10.16	coding	CCD65660	BX284605
WormBase	WBGene00202513	ZK938.10	coding	CBX53354	BX284602
WormBase	WBGene00202514	T09F5.20a	coding	CBY25201	BX284605
WormBase	WBGene00202514	T09F5.20b	coding	CCD31116	BX284605
WormBase	WBGene00206354	F27E5.9	coding	CBY25179	BX284602
WormBase	WBGene00206355	C34C6.10	coding	CBY24038	BX284602
WormBase	WBGene00206356	T08B2.15	coding	CCD67619	BX284601
